grid_x,grid_y,date,accidents
2,4,2023-02-02,0
2,5,2023-02-02,1
2,6,2023-02-02,0
2,7,2023-02-02,0
2,8,2023-02-02,1
2,9,2023-02-02,0
3,0,2023-02-02,1
3,1,2023-02-02,0
3,2,2023-02-02,0
3,3,2023-02-02,0
3,4,2023-02-02,0
3,5,2023-02-02,0
3,6,2023-02-02,0
3,7,2023-02-02,1
3,8,2023-02-02,0
3,9,2023-02-02,0
4,0,2023-02-02,2
4,1,2023-02-02,0
4,2,2023-02-02,2
4,3,2023-02-02,2
4,4,2023-02-02,1
4,5,2023-02-02,2
4,6,2023-02-02,0
4,7,2023-02-02,1
4,8,2023-02-02,1
4,9,2023-02-02,1
5,0,2023-02-02,0
5,1,2023-02-02,3
5,2,2023-02-02,0
5,3,2023-02-02,0
5,4,2023-02-02,2
5,5,2023-02-02,0
5,6,2023-02-02,1
5,7,2023-02-02,1
5,8,2023-02-02,0
5,9,2023-02-02,1
6,0,2023-02-02,0
6,1,2023-02-02,2
6,2,2023-02-02,3
6,3,2023-02-02,0
6,4,2023-02-02,0
6,5,2023-02-02,0
6,6,2023-02-02,3
6,7,2023-02-02,0
6,8,2023-02-02,0
6,9,2023-02-02,2
7,0,2023-02-02,2
7,1,2023-02-02,2
7,2,2023-02-02,3
7,3,2023-02-02,3
7,4,2023-02-02,0
7,5,2023-02-02,0
7,6,2023-02-02,0
7,7,2023-02-02,0
7,8,2023-02-02,0
7,9,2023-02-02,1
8,0,2023-02-02,1
8,1,2023-02-02,1
8,2,2023-02-02,0
8,3,2023-02-02,1
8,4,2023-02-02,1
8,5,2023-02-02,1
8,6,2023-02-02,0
8,7,2023-02-02,0
8,8,2023-02-02,2
8,9,2023-02-02,2
9,0,2023-02-02,0
9,1,2023-02-02,0
9,2,2023-02-02,0
9,3,2023-02-02,0
9,4,2023-02-02,1
9,5,2023-02-02,0
9,6,2023-02-02,0
9,7,2023-02-02,0
9,8,2023-02-02,0
9,9,2023-02-02,1
0,0,2023-02-03,1
0,1,2023-02-03,4
0,2,2023-02-03,0
0,3,2023-02-03,1
0,4,2023-02-03,0
0,5,2023-02-03,0
0,6,2023-02-03,0
0,7,2023-02-03,3
0,8,2023-02-03,0
0,9,2023-02-03,1
1,0,2023-02-03,0
1,1,2023-02-03,0
1,2,2023-02-03,0
1,3,2023-02-03,0
1,4,2023-02-03,1
1,5,2023-02-03,1
1,6,2023-02-03,0
1,7,2023-02-03,2
1,8,2023-02-03,1
1,9,2023-02-03,1
2,0,2023-02-03,0
2,1,2023-02-03,1
2,2,2023-02-03,4
2,3,2023-02-03,0
2,4,2023-02-03,0
2,5,2023-02-03,1
2,6,2023-02-03,1
2,7,2023-02-03,2
2,8,2023-02-03,0
2,9,2023-02-03,2
3,0,2023-02-03,1
3,1,2023-02-03,1
3,2,2023-02-03,2
3,3,2023-02-03,0
3,4,2023-02-03,3
3,5,2023-02-03,1
3,6,2023-02-03,2
3,7,2023-02-03,5
3,8,2023-02-03,1
3,9,2023-02-03,2
4,0,2023-02-03,1
4,1,2023-02-03,0
4,2,2023-02-03,1
4,3,2023-02-03,0
4,4,2023-02-03,0
4,5,2023-02-03,0
4,6,2023-02-03,1
4,7,2023-02-03,2
4,8,2023-02-03,1
4,9,2023-02-03,0
5,0,2023-02-03,3
5,1,2023-02-03,1
5,2,2023-02-03,2
5,3,2023-02-03,0
5,4,2023-02-03,0
5,5,2023-02-03,0
5,6,2023-02-03,1
5,7,2023-02-03,1
5,8,2023-02-03,1
5,9,2023-02-03,2
6,0,2023-02-03,1
6,1,2023-02-03,0
6,2,2023-02-03,2
6,3,2023-02-03,1
6,4,2023-02-03,0
6,5,2023-02-03,1
6,6,2023-02-03,0
6,7,2023-02-03,1
6,8,2023-02-03,1
6,9,2023-02-03,1
7,0,2023-02-03,0
7,1,2023-02-03,1
7,2,2023-02-03,1
7,3,2023-02-03,1
7,4,2023-02-03,0
7,5,2023-02-03,0
7,6,2023-02-03,0
7,7,2023-02-03,2
7,8,2023-02-03,0
7,9,2023-02-03,1
8,0,2023-02-03,3
8,1,2023-02-03,1
8,2,2023-02-03,0
8,3,2023-02-03,1
8,4,2023-02-03,0
8,5,2023-02-03,0
8,6,2023-02-03,2
8,7,2023-02-03,0
8,8,2023-02-03,0
8,9,2023-02-03,1
9,0,2023-02-03,0
9,1,2023-02-03,2
9,2,2023-02-03,2
9,3,2023-02-03,3
9,4,2023-02-03,2
9,5,2023-02-03,1
9,6,2023-02-03,1
9,7,2023-02-03,0
9,8,2023-02-03,2
9,9,2023-02-03,3
0,0,2023-02-04,1
0,1,2023-02-04,2
0,2,2023-02-04,1
0,3,2023-02-04,1
0,4,2023-02-04,1
0,5,2023-02-04,1
0,6,2023-02-04,1
0,7,2023-02-04,0
0,8,2023-02-04,4
0,9,2023-02-04,0
1,0,2023-02-04,0
1,1,2023-02-04,3
1,2,2023-02-04,0
1,3,2023-02-04,0
1,4,2023-02-04,0
1,5,2023-02-04,0
1,6,2023-02-04,1
1,7,2023-02-04,0
1,8,2023-02-04,0
1,9,2023-02-04,0
2,0,2023-02-04,2
2,1,2023-02-04,0
2,2,2023-02-04,2
2,3,2023-02-04,0
2,4,2023-02-04,1
2,5,2023-02-04,3
2,6,2023-02-04,0
2,7,2023-02-04,1
2,8,2023-02-04,2
2,9,2023-02-04,1
3,0,2023-02-04,0
3,1,2023-02-04,1
3,2,2023-02-04,1
3,3,2023-02-04,0
3,4,2023-02-04,0
3,5,2023-02-04,0
3,6,2023-02-04,0
3,7,2023-02-04,0
3,8,2023-02-04,0
3,9,2023-02-04,0
4,0,2023-02-04,2
4,1,2023-02-04,1
4,2,2023-02-04,1
4,3,2023-02-04,0
4,4,2023-02-04,0
4,5,2023-02-04,0
4,6,2023-02-04,0
4,7,2023-02-04,1
4,8,2023-02-04,2
4,9,2023-02-04,2
5,0,2023-02-04,0
5,1,2023-02-04,0
5,2,2023-02-04,1
5,3,2023-02-04,0
5,4,2023-02-04,1
5,5,2023-02-04,1
5,6,2023-02-04,0
5,7,2023-02-04,1
5,8,2023-02-04,1
5,9,2023-02-04,0
6,0,2023-02-04,2
6,1,2023-02-04,0
6,2,2023-02-04,1
6,3,2023-02-04,0
6,4,2023-02-04,0
6,5,2023-02-04,2
6,6,2023-02-04,1
6,7,2023-02-04,0
6,8,2023-02-04,2
6,9,2023-02-04,0
7,0,2023-02-04,3
7,1,2023-02-04,1
7,2,2023-02-04,2
7,3,2023-02-04,3
7,4,2023-02-04,2
7,5,2023-02-04,3
7,6,2023-02-04,0
7,7,2023-02-04,1
7,8,2023-02-04,2
7,9,2023-02-04,0
8,0,2023-02-04,1
8,1,2023-02-04,2
8,2,2023-02-04,1
8,3,2023-02-04,1
8,4,2023-02-04,0
8,5,2023-02-04,1
8,6,2023-02-04,3
8,7,2023-02-04,0
8,8,2023-02-04,0
8,9,2023-02-04,0
9,0,2023-02-04,1
9,1,2023-02-04,1
9,2,2023-02-04,2
9,3,2023-02-04,0
9,4,2023-02-04,1
9,5,2023-02-04,1
9,6,2023-02-04,0
9,7,2023-02-04,1
9,8,2023-02-04,1
9,9,2023-02-04,0
0,0,2023-02-05,1
0,1,2023-02-05,1
0,2,2023-02-05,1
0,3,2023-02-05,0
0,4,2023-02-05,0
0,5,2023-02-05,3
0,6,2023-02-05,0
0,7,2023-02-05,2
0,8,2023-02-05,0
0,9,2023-02-05,2
1,0,2023-02-05,1
1,1,2023-02-05,4
1,2,2023-02-05,0
1,3,2023-02-05,0
1,4,2023-02-05,3
1,5,2023-02-05,0
1,6,2023-02-05,1
1,7,2023-02-05,1
1,8,2023-02-05,2
1,9,2023-02-05,0
2,0,2023-02-05,1
2,1,2023-02-05,0
2,2,2023-02-05,0
2,3,2023-02-05,0
2,4,2023-02-05,0
2,5,2023-02-05,0
2,6,2023-02-05,0
2,7,2023-02-05,1
2,8,2023-02-05,1
2,9,2023-02-05,1
3,0,2023-02-05,0
3,1,2023-02-05,0
3,2,2023-02-05,0
3,3,2023-02-05,0
3,4,2023-02-05,1
3,5,2023-02-05,0
3,6,2023-02-05,2
3,7,2023-02-05,0
3,8,2023-02-05,1
3,9,2023-02-05,1
4,0,2023-02-05,1
4,1,2023-02-05,2
4,2,2023-02-05,0
4,3,2023-02-05,0
4,4,2023-02-05,1
4,5,2023-02-05,1
4,6,2023-02-05,1
4,7,2023-02-05,1
4,8,2023-02-05,1
4,9,2023-02-05,0
5,0,2023-02-05,3
5,1,2023-02-05,0
5,2,2023-02-05,0
5,3,2023-02-05,0
5,4,2023-02-05,0
5,5,2023-02-05,0
5,6,2023-02-05,3
5,7,2023-02-05,1
5,8,2023-02-05,0
5,9,2023-02-05,0
6,0,2023-02-05,1
6,1,2023-02-05,1
6,2,2023-02-05,0
6,3,2023-02-05,1
6,4,2023-02-05,2
6,5,2023-02-05,0
6,6,2023-02-05,0
6,7,2023-02-05,2
6,8,2023-02-05,1
6,9,2023-02-05,0
7,0,2023-02-05,0
7,1,2023-02-05,0
7,2,2023-02-05,1
7,3,2023-02-05,2
7,4,2023-02-05,1
7,5,2023-02-05,0
7,6,2023-02-05,0
7,7,2023-02-05,0
7,8,2023-02-05,2
7,9,2023-02-05,0
8,0,2023-02-05,1
8,1,2023-02-05,2
8,2,2023-02-05,0
8,3,2023-02-05,2
8,4,2023-02-05,0
8,5,2023-02-05,0
8,6,2023-02-05,2
8,7,2023-02-05,0
8,8,2023-02-05,0
8,9,2023-02-05,0
9,0,2023-02-05,1
9,1,2023-02-05,1
9,2,2023-02-05,0
9,3,2023-02-05,0
9,4,2023-02-05,1
9,5,2023-02-05,0
9,6,2023-02-05,0
9,7,2023-02-05,0
9,8,2023-02-05,1
9,9,2023-02-05,1
0,0,2023-02-06,1
0,1,2023-02-06,2
0,2,2023-02-06,1
0,3,2023-02-06,2
0,4,2023-02-06,0
0,5,2023-02-06,2
0,6,2023-02-06,0
0,7,2023-02-06,0
0,8,2023-02-06,0
0,9,2023-02-06,0
1,0,2023-02-06,0
1,1,2023-02-06,0
1,2,2023-02-06,0
1,3,2023-02-06,2
1,4,2023-02-06,0
1,5,2023-02-06,1
1,6,2023-02-06,1
1,7,2023-02-06,0
1,8,2023-02-06,1
1,9,2023-02-06,0
2,0,2023-02-06,0
2,1,2023-02-06,0
2,2,2023-02-06,1
2,3,2023-02-06,1
2,4,2023-02-06,0
2,5,2023-02-06,0
2,6,2023-02-06,1
2,7,2023-02-06,0
2,8,2023-02-06,0
2,9,2023-02-06,0
3,0,2023-02-06,0
3,1,2023-02-06,1
3,2,2023-02-06,1
3,3,2023-02-06,2
3,4,2023-02-06,0
3,5,2023-02-06,0
3,6,2023-02-06,1
3,7,2023-02-06,1
3,8,2023-02-06,0
3,9,2023-02-06,2
4,0,2023-02-06,2
4,1,2023-02-06,2
4,2,2023-02-06,2
4,3,2023-02-06,0
4,4,2023-02-06,0
4,5,2023-02-06,0
4,6,2023-02-06,1
4,7,2023-02-06,0
4,8,2023-02-06,1
4,9,2023-02-06,0
5,0,2023-02-06,0
5,1,2023-02-06,1
5,2,2023-02-06,0
5,3,2023-02-06,1
5,4,2023-02-06,1
5,5,2023-02-06,2
5,6,2023-02-06,2
5,7,2023-02-06,1
5,8,2023-02-06,0
5,9,2023-02-06,0
6,0,2023-02-06,1
6,1,2023-02-06,0
6,2,2023-02-06,2
6,3,2023-02-06,0
6,4,2023-02-06,1
6,5,2023-02-06,1
6,6,2023-02-06,0
6,7,2023-02-06,3
6,8,2023-02-06,1
6,9,2023-02-06,0
7,0,2023-02-06,0
7,1,2023-02-06,0
7,2,2023-02-06,0
7,3,2023-02-06,0
7,4,2023-02-06,3
7,5,2023-02-06,0
7,6,2023-02-06,3
7,7,2023-02-06,0
7,8,2023-02-06,0
7,9,2023-02-06,0
8,0,2023-02-06,0
8,1,2023-02-06,0
8,2,2023-02-06,0
8,3,2023-02-06,0
8,4,2023-02-06,0
8,5,2023-02-06,0
8,6,2023-02-06,1
8,7,2023-02-06,0
8,8,2023-02-06,1
8,9,2023-02-06,0
9,0,2023-02-06,0
9,1,2023-02-06,1
9,2,2023-02-06,2
9,3,2023-02-06,1
9,4,2023-02-06,1
9,5,2023-02-06,2
9,6,2023-02-06,2
9,7,2023-02-06,0
9,8,2023-02-06,0
9,9,2023-02-06,0
0,0,2023-02-07,1
0,1,2023-02-07,1
0,2,2023-02-07,0
0,3,2023-02-07,1
0,4,2023-02-07,0
0,5,2023-02-07,0
0,6,2023-02-07,0
0,7,2023-02-07,0
0,8,2023-02-07,0
0,9,2023-02-07,3
1,0,2023-02-07,1
1,1,2023-02-07,0
1,2,2023-02-07,1
1,3,2023-02-07,0
1,4,2023-02-07,1
1,5,2023-02-07,1
1,6,2023-02-07,1
1,7,2023-02-07,0
1,8,2023-02-07,0
1,9,2023-02-07,0
2,0,2023-02-07,0
2,1,2023-02-07,2
2,2,2023-02-07,2
2,3,2023-02-07,1
2,4,2023-02-07,0
2,5,2023-02-07,0
2,6,2023-02-07,4
2,7,2023-02-07,1
2,8,2023-02-07,1
2,9,2023-02-07,0
3,0,2023-02-07,4
3,1,2023-02-07,0
3,2,2023-02-07,2
3,3,2023-02-07,1
3,4,2023-02-07,1
3,5,2023-02-07,0
3,6,2023-02-07,2
3,7,2023-02-07,2
3,8,2023-02-07,0
3,9,2023-02-07,0
4,0,2023-02-07,0
4,1,2023-02-07,0
4,2,2023-02-07,2
4,3,2023-02-07,0
4,4,2023-02-07,1
4,5,2023-02-07,0
4,6,2023-02-07,1
4,7,2023-02-07,1
4,8,2023-02-07,0
4,9,2023-02-07,0
5,0,2023-02-07,2
5,1,2023-02-07,0
5,2,2023-02-07,1
5,3,2023-02-07,1
5,4,2023-02-07,1
5,5,2023-02-07,0
5,6,2023-02-07,0
5,7,2023-02-07,1
5,8,2023-02-07,1
5,9,2023-02-07,0
6,0,2023-02-07,0
6,1,2023-02-07,0
6,2,2023-02-07,2
6,3,2023-02-07,0
6,4,2023-02-07,1
6,5,2023-02-07,0
6,6,2023-02-07,0
6,7,2023-02-07,1
6,8,2023-02-07,1
6,9,2023-02-07,0
7,0,2023-02-07,0
7,1,2023-02-07,1
7,2,2023-02-07,1
7,3,2023-02-07,0
7,4,2023-02-07,1
7,5,2023-02-07,1
7,6,2023-02-07,0
7,7,2023-02-07,0
7,8,2023-02-07,2
7,9,2023-02-07,2
8,0,2023-02-07,2
8,1,2023-02-07,1
8,2,2023-02-07,1
8,3,2023-02-07,3
8,4,2023-02-07,1
8,5,2023-02-07,1
8,6,2023-02-07,1
8,7,2023-02-07,1
8,8,2023-02-07,3
8,9,2023-02-07,1
9,0,2023-02-07,1
9,1,2023-02-07,3
9,2,2023-02-07,1
9,3,2023-02-07,0
9,4,2023-02-07,2
9,5,2023-02-07,2
9,6,2023-02-07,0
9,7,2023-02-07,2
9,8,2023-02-07,3
9,9,2023-02-07,1
0,0,2023-02-08,3
0,1,2023-02-08,0
0,2,2023-02-08,0
0,3,2023-02-08,0
0,4,2023-02-08,2
0,5,2023-02-08,0
0,6,2023-02-08,2
0,7,2023-02-08,0
0,8,2023-02-08,0
0,9,2023-02-08,1
1,0,2023-02-08,1
1,1,2023-02-08,2
1,2,2023-02-08,2
1,3,2023-02-08,1
1,4,2023-02-08,1
1,5,2023-02-08,1
1,6,2023-02-08,0
1,7,2023-02-08,0
1,8,2023-02-08,1
1,9,2023-02-08,0
2,0,2023-02-08,1
2,1,2023-02-08,0
2,2,2023-02-08,1
2,3,2023-02-08,1
2,4,2023-02-08,0
2,5,2023-02-08,0
2,6,2023-02-08,1
2,7,2023-02-08,0
2,8,2023-02-08,3
2,9,2023-02-08,2
3,0,2023-02-08,0
3,1,2023-02-08,2
3,2,2023-02-08,4
3,3,2023-02-08,2
3,4,2023-02-08,0
3,5,2023-02-08,0
3,6,2023-02-08,1
3,7,2023-02-08,0
3,8,2023-02-08,0
3,9,2023-02-08,1
4,0,2023-02-08,2
4,1,2023-02-08,0
4,2,2023-02-08,0
4,3,2023-02-08,0
4,4,2023-02-08,2
4,5,2023-02-08,1
4,6,2023-02-08,0
4,7,2023-02-08,1
4,8,2023-02-08,0
4,9,2023-02-08,0
5,0,2023-02-08,0
5,1,2023-02-08,0
5,2,2023-02-08,1
5,3,2023-02-08,2
5,4,2023-02-08,0
5,5,2023-02-08,0
5,6,2023-02-08,1
5,7,2023-02-08,0
5,8,2023-02-08,0
5,9,2023-02-08,2
6,0,2023-02-08,2
6,1,2023-02-08,1
6,2,2023-02-08,2
6,3,2023-02-08,0
6,4,2023-02-08,0
6,5,2023-02-08,1
6,6,2023-02-08,2
6,7,2023-02-08,3
6,8,2023-02-08,1
6,9,2023-02-08,1
7,0,2023-02-08,1
7,1,2023-02-08,0
7,2,2023-02-08,1
7,3,2023-02-08,0
7,4,2023-02-08,0
7,5,2023-02-08,0
7,6,2023-02-08,1
7,7,2023-02-08,1
7,8,2023-02-08,0
7,9,2023-02-08,1
8,0,2023-02-08,1
8,1,2023-02-08,0
8,2,2023-02-08,1
8,3,2023-02-08,1
8,4,2023-02-08,0
8,5,2023-02-08,1
8,6,2023-02-08,1
8,7,2023-02-08,2
8,8,2023-02-08,0
8,9,2023-02-08,0
9,0,2023-02-08,0
9,1,2023-02-08,0
9,2,2023-02-08,1
9,3,2023-02-08,0
9,4,2023-02-08,2
9,5,2023-02-08,0
9,6,2023-02-08,1
9,7,2023-02-08,2
9,8,2023-02-08,0
9,9,2023-02-08,0
0,0,2023-02-09,1
0,1,2023-02-09,0
0,2,2023-02-09,1
0,3,2023-02-09,4
0,4,2023-02-09,0
0,5,2023-02-09,0
0,6,2023-02-09,0
0,7,2023-02-09,0
0,8,2023-02-09,1
0,9,2023-02-09,0
1,0,2023-02-09,0
1,1,2023-02-09,0
1,2,2023-02-09,1
1,3,2023-02-09,1
1,4,2023-02-09,1
1,5,2023-02-09,0
1,6,2023-02-09,1
1,7,2023-02-09,0
1,8,2023-02-09,1
1,9,2023-02-09,1
2,0,2023-02-09,1
2,1,2023-02-09,1
2,2,2023-02-09,3
2,3,2023-02-09,1
2,4,2023-02-09,1
2,5,2023-02-09,0
2,6,2023-02-09,2
2,7,2023-02-09,0
2,8,2023-02-09,1
2,9,2023-02-09,2
3,0,2023-02-09,1
3,1,2023-02-09,1
3,2,2023-02-09,1
3,3,2023-02-09,0
3,4,2023-02-09,1
3,5,2023-02-09,0
3,6,2023-02-09,2
3,7,2023-02-09,0
3,8,2023-02-09,2
3,9,2023-02-09,1
4,0,2023-02-09,2
4,1,2023-02-09,0
4,2,2023-02-09,1
4,3,2023-02-09,0
4,4,2023-02-09,0
4,5,2023-02-09,1
4,6,2023-02-09,1
4,7,2023-02-09,0
4,8,2023-02-09,0
4,9,2023-02-09,3
5,0,2023-02-09,2
5,1,2023-02-09,0
5,2,2023-02-09,0
5,3,2023-02-09,2
5,4,2023-02-09,3
5,5,2023-02-09,0
5,6,2023-02-09,2
5,7,2023-02-09,3
5,8,2023-02-09,1
5,9,2023-02-09,2
6,0,2023-02-09,0
6,1,2023-02-09,0
6,2,2023-02-09,0
6,3,2023-02-09,1
6,4,2023-02-09,1
6,5,2023-02-09,0
6,6,2023-02-09,0
6,7,2023-02-09,0
6,8,2023-02-09,1
6,9,2023-02-09,1
7,0,2023-02-09,0
7,1,2023-02-09,0
7,2,2023-02-09,1
7,3,2023-02-09,0
7,4,2023-02-09,2
7,5,2023-02-09,2
7,6,2023-02-09,1
7,7,2023-02-09,1
7,8,2023-02-09,2
7,9,2023-02-09,2
8,0,2023-02-09,0
8,1,2023-02-09,0
8,2,2023-02-09,0
8,3,2023-02-09,1
8,4,2023-02-09,1
8,5,2023-02-09,1
8,6,2023-02-09,0
8,7,2023-02-09,1
8,8,2023-02-09,2
8,9,2023-02-09,1
9,0,2023-02-09,2
9,1,2023-02-09,1
9,2,2023-02-09,1
9,3,2023-02-09,2
9,4,2023-02-09,0
9,5,2023-02-09,1
9,6,2023-02-09,0
9,7,2023-02-09,1
9,8,2023-02-09,0
9,9,2023-02-09,0
0,0,2023-02-10,0
0,1,2023-02-10,0
0,2,2023-02-10,1
0,3,2023-02-10,0
0,4,2023-02-10,0
0,5,2023-02-10,1
0,6,2023-02-10,2
0,7,2023-02-10,0
0,8,2023-02-10,0
0,9,2023-02-10,0
1,0,2023-02-10,0
1,1,2023-02-10,0
1,2,2023-02-10,1
1,3,2023-02-10,1
1,4,2023-02-10,0
1,5,2023-02-10,0
1,6,2023-02-10,1
1,7,2023-02-10,2
1,8,2023-02-10,1
1,9,2023-02-10,0
2,0,2023-02-10,0
2,1,2023-02-10,1
2,2,2023-02-10,1
2,3,2023-02-10,0
2,4,2023-02-10,1
2,5,2023-02-10,1
2,6,2023-02-10,1
2,7,2023-02-10,0
2,8,2023-02-10,0
2,9,2023-02-10,1
3,0,2023-02-10,0
3,1,2023-02-10,0
3,2,2023-02-10,1
3,3,2023-02-10,2
3,4,2023-02-10,1
3,5,2023-02-10,2
3,6,2023-02-10,0
3,7,2023-02-10,0
3,8,2023-02-10,0
3,9,2023-02-10,0
4,0,2023-02-10,3
4,1,2023-02-10,1
4,2,2023-02-10,0
4,3,2023-02-10,2
4,4,2023-02-10,0
4,5,2023-02-10,0
4,6,2023-02-10,0
4,7,2023-02-10,0
4,8,2023-02-10,0
4,9,2023-02-10,0
5,0,2023-02-10,2
5,1,2023-02-10,1
5,2,2023-02-10,0
5,3,2023-02-10,2
5,4,2023-02-10,2
5,5,2023-02-10,1
5,6,2023-02-10,1
5,7,2023-02-10,0
5,8,2023-02-10,2
5,9,2023-02-10,1
6,0,2023-02-10,1
6,1,2023-02-10,1
6,2,2023-02-10,1
6,3,2023-02-10,2
6,4,2023-02-10,1
6,5,2023-02-10,0
6,6,2023-02-10,0
6,7,2023-02-10,0
6,8,2023-02-10,1
6,9,2023-02-10,3
7,0,2023-02-10,0
7,1,2023-02-10,0
7,2,2023-02-10,4
7,3,2023-02-10,0
7,4,2023-02-10,3
7,5,2023-02-10,1
7,6,2023-02-10,1
7,7,2023-02-10,2
7,8,2023-02-10,1
7,9,2023-02-10,1
8,0,2023-02-10,0
8,1,2023-02-10,2
8,2,2023-02-10,2
8,3,2023-02-10,0
8,4,2023-02-10,0
8,5,2023-02-10,0
8,6,2023-02-10,1
8,7,2023-02-10,5
8,8,2023-02-10,2
8,9,2023-02-10,2
9,0,2023-02-10,1
9,1,2023-02-10,1
9,2,2023-02-10,0
9,3,2023-02-10,3
9,4,2023-02-10,2
9,5,2023-02-10,1
9,6,2023-02-10,0
9,7,2023-02-10,1
9,8,2023-02-10,1
9,9,2023-02-10,1
0,0,2023-02-11,0
0,1,2023-02-11,2
0,2,2023-02-11,1
0,3,2023-02-11,0
0,4,2023-02-11,1
0,5,2023-02-11,0
0,6,2023-02-11,0
0,7,2023-02-11,3
0,8,2023-02-11,0
0,9,2023-02-11,1
1,0,2023-02-11,0
1,1,2023-02-11,0
1,2,2023-02-11,0
1,3,2023-02-11,1
1,4,2023-02-11,0
1,5,2023-02-11,2
1,6,2023-02-11,0
1,7,2023-02-11,0
1,8,2023-02-11,0
1,9,2023-02-11,0
2,0,2023-02-11,0
2,1,2023-02-11,1
2,2,2023-02-11,2
2,3,2023-02-11,1
2,4,2023-02-11,1
2,5,2023-02-11,4
2,6,2023-02-11,1
2,7,2023-02-11,0
2,8,2023-02-11,2
2,9,2023-02-11,1
3,0,2023-02-11,0
3,1,2023-02-11,0
3,2,2023-02-11,1
3,3,2023-02-11,0
3,4,2023-02-11,0
3,5,2023-02-11,2
3,6,2023-02-11,0
3,7,2023-02-11,1
3,8,2023-02-11,0
3,9,2023-02-11,0
4,0,2023-02-11,0
4,1,2023-02-11,0
4,2,2023-02-11,1
4,3,2023-02-11,0
4,4,2023-02-11,1
4,5,2023-02-11,0
4,6,2023-02-11,1
4,7,2023-02-11,0
4,8,2023-02-11,1
4,9,2023-02-11,0
5,0,2023-02-11,3
5,1,2023-02-11,0
5,2,2023-02-11,2
5,3,2023-02-11,0
5,4,2023-02-11,0
5,5,2023-02-11,0
5,6,2023-02-11,0
5,7,2023-02-11,1
5,8,2023-02-11,1
5,9,2023-02-11,0
6,0,2023-02-11,1
6,1,2023-02-11,2
6,2,2023-02-11,0
6,3,2023-02-11,0
6,4,2023-02-11,1
6,5,2023-02-11,1
6,6,2023-02-11,1
6,7,2023-02-11,0
6,8,2023-02-11,0
6,9,2023-02-11,0
7,0,2023-02-11,0
7,1,2023-02-11,0
7,2,2023-02-11,0
7,3,2023-02-11,0
7,4,2023-02-11,1
7,5,2023-02-11,1
7,6,2023-02-11,0
7,7,2023-02-11,0
7,8,2023-02-11,0
7,9,2023-02-11,0
8,0,2023-02-11,3
8,1,2023-02-11,0
8,2,2023-02-11,1
8,3,2023-02-11,0
8,4,2023-02-11,1
8,5,2023-02-11,1
8,6,2023-02-11,0
8,7,2023-02-11,2
8,8,2023-02-11,0
8,9,2023-02-11,1
9,0,2023-02-11,1
9,1,2023-02-11,0
9,2,2023-02-11,0
9,3,2023-02-11,0
9,4,2023-02-11,1
9,5,2023-02-11,0
9,6,2023-02-11,1
9,7,2023-02-11,2
9,8,2023-02-11,0
9,9,2023-02-11,1
0,0,2023-02-12,2
0,1,2023-02-12,1
0,2,2023-02-12,0
0,3,2023-02-12,0
0,4,2023-02-12,1
0,5,2023-02-12,0
0,6,2023-02-12,0
0,7,2023-02-12,0
0,8,2023-02-12,1
0,9,2023-02-12,1
1,0,2023-02-12,0
1,1,2023-02-12,0
1,2,2023-02-12,1
1,3,2023-02-12,0
1,4,2023-02-12,0
1,5,2023-02-12,2
1,6,2023-02-12,0
1,7,2023-02-12,0
1,8,2023-02-12,1
1,9,2023-02-12,1
2,0,2023-02-12,3
2,1,2023-02-12,2
2,2,2023-02-12,1
2,3,2023-02-12,0
2,4,2023-02-12,1
2,5,2023-02-12,1
2,6,2023-02-12,0
2,7,2023-02-12,3
2,8,2023-02-12,2
2,9,2023-02-12,0
3,0,2023-02-12,0
3,1,2023-02-12,3
3,2,2023-02-12,0
3,3,2023-02-12,0
3,4,2023-02-12,0
3,5,2023-02-12,1
3,6,2023-02-12,2
3,7,2023-02-12,1
3,8,2023-02-12,0
3,9,2023-02-12,1
4,0,2023-02-12,0
4,1,2023-02-12,1
4,2,2023-02-12,2
4,3,2023-02-12,0
4,4,2023-02-12,2
4,5,2023-02-12,1
4,6,2023-02-12,0
4,7,2023-02-12,0
4,8,2023-02-12,0
4,9,2023-02-12,0
5,0,2023-02-12,0
5,1,2023-02-12,3
5,2,2023-02-12,1
5,3,2023-02-12,0
5,4,2023-02-12,1
5,5,2023-02-12,1
5,6,2023-02-12,0
5,7,2023-02-12,1
5,8,2023-02-12,1
5,9,2023-02-12,0
6,0,2023-02-12,0
6,1,2023-02-12,0
6,2,2023-02-12,0
6,3,2023-02-12,0
6,4,2023-02-12,0
6,5,2023-02-12,0
6,6,2023-02-12,1
6,7,2023-02-12,0
6,8,2023-02-12,0
6,9,2023-02-12,1
7,0,2023-02-12,1
7,1,2023-02-12,1
7,2,2023-02-12,2
7,3,2023-02-12,3
7,4,2023-02-12,0
7,5,2023-02-12,2
7,6,2023-02-12,1
7,7,2023-02-12,0
7,8,2023-02-12,0
7,9,2023-02-12,1
8,0,2023-02-12,0
8,1,2023-02-12,0
8,2,2023-02-12,1
8,3,2023-02-12,1
8,4,2023-02-12,0
8,5,2023-02-12,0
8,6,2023-02-12,1
8,7,2023-02-12,1
8,8,2023-02-12,0
8,9,2023-02-12,2
9,0,2023-02-12,1
9,1,2023-02-12,1
9,2,2023-02-12,5
9,3,2023-02-12,2
9,4,2023-02-12,1
9,5,2023-02-12,1
9,6,2023-02-12,0
9,7,2023-02-12,0
9,8,2023-02-12,0
